,polygon_ratio
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-840v4-thunder-pisces_product_8950824_color_713385.xml,0.5293889704682656
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-840v4-thunder-pisces_product_8950824_color_713385.xml,0.5241351568785197
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-840v4-thunder-pisces_product_8950824_color_713385.xml,0.6333962132327255
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-840v4-thunder-pisces_product_8950824_color_713385.xml,0.8319327731092437
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-840v4-thunder-pisces_product_8950824_color_713385.xml,0.60502223002223
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-840v4-thunder-pisces_product_8950824_color_713385.xml,0.7327916501519355
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-840v4-thunder-pisces_product_8950824_color_713385.xml,0.7980825688073394
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-840v4-thunder-pisces_product_8950824_color_713385.xml,0.47597597597597596
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-840v4-thunder-pisces_product_8950824_color_713385.xml,0.8862556426704681
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-840v4-thunder-pisces_product_8950824_color_713385.xml,0.8461416926176956
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-840v4-thunder-pisces_product_8950824_color_713385.xml,0.7773764553019026
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-840v4-thunder-pisces_product_8950824_color_713385.xml,0.8649361791428007
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-arishi-sport-v1-clear-sky-silver-mink_product_9128630_color_746449.xml,0.4327177706459024
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-arishi-sport-v1-clear-sky-silver-mink_product_9128630_color_746449.xml,0.5533168144670492
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-arishi-v1-strata-outerspace_product_8907901_color_700923.xml,0.5903686087990487
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-arishi-v1-strata-outerspace_product_8907901_color_700923.xml,0.4956636334187355
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ml574-driftwood_product_9042313_color_14255.xml,0.6334230157759569
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ml574-driftwood_product_9042313_color_14255.xml,0.7435418904403867
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ml574-green_product_9042313_color_396.xml,0.5924507385056513
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ml574-green_product_9042313_color_396.xml,0.6628277762298381
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ml574-green_product_9042313_color_396.xml,0.7410523504273504
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ml574-green_product_9042313_color_396.xml,0.7210636079249217
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ml574-navy_product_9042313_color_9.xml,0.5224559430071241
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ml574-silver-mink_product_9042313_color_53258.xml,0.6745719102120487
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ml574-silver-mink_product_9042313_color_53258.xml,0.7116504854368932
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ml574-silver-mink_product_9042313_color_53258.xml,0.635719433101129
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ml574-silver-mink_product_9042313_color_53258.xml,0.9444418377321603
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ml574-silver-mink_product_9042313_color_53258.xml,0.6740280392029597
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ml574-silver-mink_product_9042313_color_53258.xml,0.9238815855130055
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ml574-silver-mink_product_9042313_color_53258.xml,0.9271364029606844
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ml574-silver-mink_product_9042313_color_53258.xml,0.5548115079365079
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ml574-silver-mink_product_9042313_color_53258.xml,0.9007633587786259
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ml574-silver-mink_product_9042313_color_53258.xml,0.8370308435525827
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ml574-silver-mink_product_9042313_color_53258.xml,0.8064708217546646
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ml574-silver-mink_product_9042313_color_53258.xml,0.81550362080316
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ms574-flint-gray_product_9042316_color_136615.xml,0.6059075495270391
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ms574-heather-gray_product_9042316_color_18125.xml,0.5045137345907602
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ms574-navy_product_9042316_color_9.xml,0.6526915756372063
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ms574-navy_product_9042316_color_9.xml,0.7024017467248909
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ms574-navy_product_9042316_color_9.xml,0.7518907658167655
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ms574-navy_product_9042316_color_9.xml,0.8681837138984465
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ms574-navy_product_9042316_color_9.xml,0.9022053271539042
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ms574-navy_product_9042316_color_9.xml,0.8716475095785441
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ms574-navy_product_9042316_color_9.xml,0.9481627296587927
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ms574-navy_product_9042316_color_9.xml,0.9119326093010304
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ms574-navy_product_9042316_color_9.xml,0.9027556968733439
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ms574-navy_product_9042316_color_9.xml,0.8367143332224809
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ms574-navy_product_9042316_color_9.xml,0.9447004608294931
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ms574-navy_product_9042316_color_9.xml,0.9817933723196881
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ms574-navy_product_9042316_color_9.xml,0.7491019096237475
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ms574-white_product_9042316_color_14.xml,0.5638021922851644
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-mz501-black-white_product_9042319_color_151.xml,0.6049586305742858
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-mz501-black-white_product_9042319_color_151.xml,0.6440505297473512
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-mz501-black_product_9042319_color_3.xml,0.659373975090192
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-mz501-black_product_9042319_color_3.xml,0.6731089240716969
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-mz501-red_product_9042319_color_585.xml,0.8705967976710335
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-mz501-red_product_9042319_color_585.xml,0.7657319268165962
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-mz501-red_product_9042319_color_585.xml,0.819445188957384
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-mz501-red_product_9042319_color_585.xml,0.4766325532706161
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-mz501-red_product_9042319_color_585.xml,0.5
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-mz501-white_product_9042319_color_14.xml,0.5565550409690061
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-mz501-white_product_9042319_color_14.xml,0.6076368595363335
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-wl574-military-foliage-green_product_9042327_color_692216.xml,0.6065772385360284
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-wl574-military-foliage-green_product_9042327_color_692216.xml,0.6418726834358919
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-wl574-sea-salt_product_9042327_color_92725.xml,0.558716987655485
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-wl574-sea-salt_product_9042327_color_92725.xml,0.5629461560916063
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-wlzantv2-steel-fleece-nylon_product_8706369_color_645752.xml,0.5506319063058294
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-wlzantv2-steel-fleece-nylon_product_8706369_color_645752.xml,0.5496589358799454
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-wlzantv2-steel-fleece-nylon_product_8706369_color_645752.xml,0.6481733091787439
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ws574-sunrise-glo_product_9042338_color_657876.xml,0.550715969766313
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ws574-sunrise-glo_product_9042338_color_657876.xml,0.5230129650507328
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ws574-sunrise-glo_product_9042338_color_657876.xml,0.9693783434790629
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ws574-sunrise-glo_product_9042338_color_657876.xml,0.9788636363636364
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ws574-sunrise-glo_product_9042338_color_657876.xml,0.9626250266014046
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ws574-sunrise-glo_product_9042338_color_657876.xml,0.8289169348350764
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ws574-sunrise-glo_product_9042338_color_657876.xml,0.8125995270954978
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ws574-sunrise-glo_product_9042338_color_657876.xml,0.9568947144075022
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ws574-sunrise-glo_product_9042338_color_657876.xml,0.9046826018808778
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ws574-sunrise-glo_product_9042338_color_657876.xml,0.8608360836083608
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ws574-sunrise-glo_product_9042338_color_657876.xml,0.8972149142701624
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ws574-sunrise-glo_product_9042338_color_657876.xml,0.9508006945784295
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ws574-sunrise-glo_product_9042338_color_657876.xml,0.9474940769090577
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ws574-sunrise-glo_product_9042338_color_657876.xml,0.9448734448734448
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ws574-sunrise-glo_product_9042338_color_657876.xml,0.8897944561372083
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ws574-sunrise-glo_product_9042338_color_657876.xml,0.9125245258338783
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ws574-sunrise-glo_product_9042338_color_657876.xml,0.6123561381074168
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ws574-sunrise-glo_product_9042338_color_657876.xml,0.64124773960217
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ws574-sunrise-glo_product_9042338_color_657876.xml,0.9553174810556572
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-classics-ws574-vortex_product_9042338_color_49439.xml,0.5763
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-fresh-foam-crush-trainer-black-white_product_8998456_color_151.xml,0.48594447544642855
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-fresh-foam-crush-trainer-black-white_product_8998456_color_151.xml,0.5223519329210387
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-fresh-foam-cruz-v2-knit-black-magnet_product_9083277_color_363604.xml,0.5195673664011164
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-fresh-foam-cruz-v2-knit-black-magnet_product_9083277_color_363604.xml,0.5221106683016554
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-gc574v1-big-kid-grey-pink_product_8984772_color_10623.xml,0.5855906647436738
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-gc574v1-big-kid-grey-pink_product_8984772_color_10623.xml,0.7573344688098786
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-ixznpv5-infant-toddler-black-silver_product_9152782_color_147.xml,0.3904330804991436
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-ixznpv5-infant-toddler-black-silver_product_9152782_color_147.xml,0.43254560530679936
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-jsfdiv4-soccer-little-kid-big-kid-flame-aztec-gold_product_9052490_color_751468.xml,0.503923116207809
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-jsfdiv4-soccer-little-kid-big-kid-flame-aztec-gold_product_9052490_color_751468.xml,0.34432679331464755
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-ka680v5i-infant-toddler-himalayan-pink-pink-zing_product_8983579_color_756556.xml,0.5506122546216886
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-ka680v5y-little-kid-big-kid-pacific-dynomite_product_8983552_color_725905.xml,0.5729933110367893
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-ka680v5y-little-kid-big-kid-pacific-dynomite_product_8983552_color_725905.xml,0.777205875060744
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-ka680v5y-little-kid-big-kid-pacific-dynomite_product_8983552_color_725905.xml,0.9373377067104004
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-ka680v5y-little-kid-big-kid-pacific-dynomite_product_8983552_color_725905.xml,0.9423868312757202
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-ka680v5y-little-kid-big-kid-pacific-dynomite_product_8983552_color_725905.xml,0.9078869047619048
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-ka680v5y-little-kid-big-kid-pacific-dynomite_product_8983552_color_725905.xml,0.924702910318872
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-ka680v5y-little-kid-big-kid-pacific-dynomite_product_8983552_color_725905.xml,0.9498346675948486
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-ka680v5y-little-kid-big-kid-pacific-dynomite_product_8983552_color_725905.xml,0.9152555418719212
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-ka680v5y-little-kid-big-kid-pacific-dynomite_product_8983552_color_725905.xml,0.9359025897088693
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-ka680v5y-little-kid-big-kid-pacific-dynomite_product_8983552_color_725905.xml,0.9428745267712277
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-ka680v5y-little-kid-big-kid-pacific-dynomite_product_8983552_color_725905.xml,0.9507237122179651
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-ka680v5y-little-kid-big-kid-pacific-dynomite_product_8983552_color_725905.xml,0.5099240830513125
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-ka680v5y-little-kid-big-kid-pacific-dynomite_product_8983552_color_725905.xml,0.9212360094705123
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-ka680v5y-little-kid-big-kid-pacific-dynomite_product_8983552_color_725905.xml,0.9602194297681946
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-ka680v5y-little-kid-big-kid-pacific-dynomite_product_8983552_color_725905.xml,0.9653209109730849
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-ka680v5y-little-kid-big-kid-pacific-dynomite_product_8983552_color_725905.xml,0.913741935483871
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kacstv3i-infant-toddler-pink-metallic_product_8950921_color_83201.xml,0.5118552133401358
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kj519v1y-little-kid-big-kid-chilli-pepper-nb-scarlet_product_9033298_color_774535.xml,0.7737554505813954
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kj990v4p-little-kid-angora-gold_product_8950940_color_744760.xml,0.7408946518773109
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kj990v4p-little-kid-angora-gold_product_8950940_color_744760.xml,0.6336901139766251
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kj990v4p-little-kid-angora-gold_product_8950940_color_744760.xml,0.8918411164787976
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kj990v4p-little-kid-angora-gold_product_8950940_color_744760.xml,0.930622009569378
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kj990v4p-little-kid-angora-gold_product_8950940_color_744760.xml,0.9486111111111111
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kj990v4p-little-kid-angora-gold_product_8950940_color_744760.xml,0.8703169236689481
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kj990v4p-little-kid-angora-gold_product_8950940_color_744760.xml,0.8425903170312116
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kj990v4p-little-kid-angora-gold_product_8950940_color_744760.xml,0.6481900452488688
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kj990v4p-little-kid-angora-gold_product_8950940_color_744760.xml,0.940233918128655
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kj990v4p-little-kid-angora-gold_product_8950940_color_744760.xml,0.6922330097087379
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kj990v4p-little-kid-angora-gold_product_8950940_color_744760.xml,0.8388304549192745
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kj990v4p-little-kid-angora-gold_product_8950940_color_744760.xml,0.9546990926246671
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kj990v4p-little-kid-angora-gold_product_8950940_color_744760.xml,0.5002717760565294
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kj990v4p-little-kid-angora-gold_product_8950940_color_744760.xml,0.5982620320855615
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kj990v4p-little-kid-angora-gold_product_8950940_color_744760.xml,0.49168862275449104
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kj990v4p-little-kid-angora-gold_product_8950940_color_744760.xml,0.4922536997885835
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kj990v4p-little-kid-angora-gold_product_8950940_color_744760.xml,0.6396812845933946
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kj990v4p-little-kid-teal-silver_product_8950933_color_202682.xml,0.5450214707461084
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kj990v4p-little-kid-teal-silver_product_8950933_color_202682.xml,0.5055950687529635
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kjcrzv1p-infant-toddler-pigment-vintage-indigo_product_8983415_color_701093.xml,0.3726750793588588
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kjcrzv1p-infant-toddler-pigment-vintage-indigo_product_8983415_color_701093.xml,0.5608807118081738
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kjcrzv1p-infant-toddler-silver-mink-outerspace_product_8983415_color_667029.xml,0.5973844464410503
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kjcrzv1p-infant-toddler-silver-mink-outerspace_product_8983415_color_667029.xml,0.4928500355366027
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kjcrzv1p-little-kid-pigment-vintage-indigo_product_8950812_color_701093.xml,0.4565777965437163
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kjcrzv1p-little-kid-pigment-vintage-indigo_product_8950812_color_701093.xml,0.8927062698393756
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kjcrzv1p-little-kid-silver-mink-outerspace_product_8950812_color_667029.xml,0.49191956575376267
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kjcrzv1p-little-kid-silver-mink-outerspace_product_8950812_color_667029.xml,0.6628223451189958
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kjcrzv1p-little-kid-silver-mink-outerspace_product_8950812_color_667029.xml,0.6457277924362357
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kjcrzv1p-little-kid-silver-mink-outerspace_product_8950812_color_667029.xml,0.9691791226151416
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kjcrzv1p-little-kid-silver-mink-outerspace_product_8950812_color_667029.xml,0.9594569047005241
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kjcrzv1p-little-kid-silver-mink-outerspace_product_8950812_color_667029.xml,0.5858841698841699
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kjcstv3y-little-kid-big-kid-grey-metallic_product_8950920_color_272775.xml,0.7614340056617127
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kjcstv3y-little-kid-big-kid-magnetic-pink-metallic_product_8950919_color_744584.xml,0.7421802054154996
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kjcstv3y-little-kid-big-kid-magnetic-pink-metallic_product_8950919_color_744584.xml,0.5070134943181818
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kjlazv1p-little-kid-black-white_product_8984688_color_151.xml,0.6267705962303699
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kjlazv1p-little-kid-black-white_product_8984688_color_151.xml,0.5953683094859565
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kjlazv1p-little-kid-grey-black_product_8984688_color_408.xml,0.5629226191939807
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kjlazv1p-little-kid-grey-black_product_8984688_color_408.xml,0.6313941299790357
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kjlazv1p-little-kid-grey-military-urban-green_product_8984688_color_726642.xml,0.7635735044409614
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kjlazv1p-little-kid-grey-military-urban-green_product_8984688_color_726642.xml,0.2902047227694417
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kjlazv1p-little-kid-grey-military-urban-green_product_8984688_color_726642.xml,0.6517286181205465
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kjlazv1p-little-kid-pacific-black_product_8984688_color_130699.xml,0.7307657899445339
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kjlazv1p-little-kid-pacific-black_product_8984688_color_130699.xml,0.5246196546052632
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kjlazv1p-little-kid-pacific-black_product_8984688_color_130699.xml,0.2181996238378323
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kjzntv4p-little-kid-gunmetal-hi-lite_product_9032770_color_744596.xml,0.42365169101460876
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kjzntv4p-little-kid-gunmetal-hi-lite_product_9032770_color_744596.xml,0.6069037883996092
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kjzntv4p-little-kid-gunmetal-hi-lite_product_9032770_color_744596.xml,0.9853641796876957
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kjzntv4p-little-kid-silver-mink-azalea_product_8983348_color_744597.xml,0.382440343241737
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kjzntv4p-little-kid-silver-mink-azalea_product_8983348_color_744597.xml,0.9015484084880636
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kjzntv4p-little-kid-silver-mink-azalea_product_8983348_color_744597.xml,0.8910556033354523
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kjzntv4p-little-kid-silver-mink-azalea_product_8983348_color_744597.xml,0.9678492335374926
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kjzntv4p-little-kid-silver-mink-azalea_product_8983348_color_744597.xml,0.5876706603510727
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kl247v1g-big-kid-black-castlerock_product_8984876_color_105274.xml,0.5179898993067537
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kl247v1g-big-kid-black-castlerock_product_8984876_color_105274.xml,0.5830593975480163
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kl247v1p-little-kid-dusted-peach-sunrise-glo_product_8984888_color_730490.xml,0.6438781365746779
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kv519v1y-little-kid-big-kid-pacific-dynomite_product_9033301_color_725905.xml,0.7274905806737588
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kv888v1-infant-toddler-grey-navy_product_8769109_color_410.xml,0.6894229834659871
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kv888v1-infant-toddler-grey-navy_product_8769109_color_410.xml,0.5247024574021748
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kv888v1-infant-toddler-grey-navy_product_8769109_color_410.xml,0.7920281472913052
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kv888v1-infant-toddler-grey-navy_product_8769109_color_410.xml,0.7765387310879334
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kv888v1-infant-toddler-grey-navy_product_8769109_color_410.xml,0.7290627738991144
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kv888v1-infant-toddler-grey-navy_product_8769109_color_410.xml,0.7947900053163212
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kv888v1-infant-toddler-grey-navy_product_8769109_color_410.xml,0.7409188034188035
/Users/huamuxin/Documents/fastai-test/Original Data/Annotations/new-balance-kids-kv888v1-infant-toddler-grey-navy_product_8769109_color_410.xml,0.6129032258064516
